#Vcard - LR999924.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999925.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999926.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999927.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999928.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999929.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999930.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999931.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999932.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999933.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999934.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999935.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999936.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999937.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999938.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999939.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999941.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999942.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999943.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999944.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999945.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999946.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999947.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999948.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999949.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999950.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999951.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999952.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999953.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))
#Vcard - LR999954.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))
#Vcard - LR999955.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))

"set" "map" "mkr" "phys" "gen" "vld" "loess"
"Vcard" "LR999941.1" "19360" 5942645 29.734 TRUE 2.03
"Vcard" "LR999941.1" "19391" 6077050 35.404 TRUE 2.56
"Vcard" "LR999941.1" "19437" 6426672 30.858 TRUE 2.57
"Vcard" "LR999941.1" "19448" 7209785 33.131 TRUE 4.32
"Vcard" "LR999941.1" "19457" 7284254 33.131 TRUE 4.33
"Vcard" "LR999941.1" "19479" 7517105 37.677 TRUE 2.98
"Vcard" "LR999941.1" "19517" 7815178 37.677 TRUE 3.19
"Vcard" "LR999941.1" "19536" 7914361 37.677 TRUE 2.89
"Vcard" "LR999941.1" "19604" 8602096 37.677 TRUE 2.24
"Vcard" "LR999941.1" "19653" 9135255 39.951 TRUE 1.6
"Vcard" "LR999941.1" "19690" 9199697 39.951 TRUE 1.61
"Vcard" "LR999941.1" "19695" 9280721 39.951 TRUE 1.68
"Vcard" "LR999941.1" "19711" 9498691 39.951 TRUE 1.74
"Vcard" "LR999941.1" "19748" 9788115 41.074 TRUE 2.65
"Vcard" "LR999941.1" "19771" 10242759 39.951 TRUE 2.55
"Vcard" "LR999941.1" "19790" 10710200 43.347 TRUE 3.06
"Vcard" "LR999941.1" "19882" 11469704 44.471 TRUE 3.02
"Vcard" "LR999941.1" "19922" 11784491 47.921 TRUE 3.07
"Vcard" "LR999941.1" "19932" 11932305 47.921 TRUE 2.92
"Vcard" "LR999941.1" "19996" 12619774 49.044 TRUE 2.78
"Vcard" "LR999941.1" "20015" 12630489 49.044 TRUE 2.78
"Vcard" "LR999941.1" "20033" 13023628 49.044 TRUE 2.61
"Vcard" "LR999941.1" "20088" 13682505 51.317 TRUE NA
"Vcard" "LR999942.1" "20123" 186768 0 TRUE NA
"Vcard" "LR999942.1" "20160" 689086 1.124 TRUE 3.96
"Vcard" "LR999942.1" "20172" 736722 2.247 TRUE 3.95
"Vcard" "LR999942.1" "20185" 770416 2.247 TRUE 3.96
"Vcard" "LR999942.1" "20203" 1176583 5.644 TRUE 3.89
"Vcard" "LR999942.1" "20220" 1569149 4.52 TRUE 3.95
"Vcard" "LR999942.1" "20233" 1575388 5.644 TRUE 4.25
"Vcard" "LR999942.1" "20238" 1607430 5.644 TRUE 4
"Vcard" "LR999942.1" "20291" 1993372 5.644 TRUE 4.23
"Vcard" "LR999942.1" "20303" 2040903 7.917 TRUE 4.29
"Vcard" "LR999942.1" "20318" 2088763 7.917 TRUE 4.25
"Vcard" "LR999942.1" "20361" 2545641 10.19 TRUE 4.6
"Vcard" "LR999942.1" "20376" 2558278 10.19 TRUE 4.25
"Vcard" "LR999942.1" "20385" 2657454 10.19 TRUE 4.5
"Vcard" "LR999942.1" "20457" 4013314 16.079 TRUE 4.88
"Vcard" "LR999942.1" "20506" 4198079 16.079 TRUE 4.42
"Vcard" "LR999942.1" "20525" 4443313 19.529 TRUE 5
"Vcard" "LR999942.1" "20565" 4659683 20.653 TRUE 4.56
"Vcard" "LR999942.1" "20578" 4700634 20.653 TRUE 4.7
"Vcard" "LR999942.1" "20621" 5429006 22.926 TRUE 3.27
"Vcard" "LR999942.1" "20626" 5435453 22.926 TRUE 3.25
"Vcard" "LR999942.1" "20650" 5717044 25.199 TRUE 2.77
"Vcard" "LR999942.1" "20657" 5756899 25.199 TRUE 2.25
"Vcard" "LR999942.1" "20705" 6078012 25.199 TRUE 1.04
"Vcard" "LR999942.1" "20718" 6195886 25.199 TRUE 1.49
"Vcard" "LR999942.1" "20721" 6226934 25.199 TRUE 0.54
"Vcard" "LR999942.1" "20730" 6329969 25.199 TRUE 0.04
"Vcard" "LR999942.1" "20749" 6710899 25.199 TRUE 0
"Vcard" "LR999942.1" "20752" 6729508 25.199 TRUE 0
"Vcard" "LR999942.1" "20765" 6739879 25.199 TRUE 0
"Vcard" "LR999942.1" "20775" 6742846 25.199 TRUE 0
"Vcard" "LR999942.1" "20787" 6916265 25.199 TRUE 0
"Vcard" "LR999942.1" "20805" 7301838 25.199 TRUE 0.06
"Vcard" "LR999942.1" "20840" 7350936 25.199 TRUE 0.82
"Vcard" "LR999942.1" "20859" 7888252 25.199 TRUE 1.96
"Vcard" "LR999942.1" "20904" 8383443 26.323 TRUE 2.73
"Vcard" "LR999942.1" "20920" 8446544 27.446 TRUE 3.42
"Vcard" "LR999942.1" "20925" 8642987 28.57 TRUE 4.06
"Vcard" "LR999942.1" "20967" 8915693 32.02 TRUE 4.45
"Vcard" "LR999942.1" "21020" 10418587 36.674 TRUE 5.32
"Vcard" "LR999942.1" "21033" 10473472 37.798 TRUE 5.3
"Vcard" "LR999942.1" "21102" 11352976 42.452 TRUE 5.56
"Vcard" "LR999942.1" "21131" 11589175 43.576 TRUE 5.61
"Vcard" "LR999942.1" "21159" 12022684 44.7 TRUE 5.63
"Vcard" "LR999942.1" "21197" 12295320 50.589 TRUE 5.66
"Vcard" "LR999942.1" "21238" 12426977 50.589 TRUE 5.73
"Vcard" "LR999942.1" "21255" 13082640 52.862 TRUE NA
"Vcard" "LR999943.1" "21304" 412137 0 TRUE NA
"Vcard" "LR999943.1" "21340" 474946 1.124 TRUE 3.19
"Vcard" "LR999943.1" "21359" 644078 1.124 TRUE 3.23
"Vcard" "LR999943.1" "21369" 814721 1.124 TRUE 3.24
"Vcard" "LR999943.1" "21386" 941733 1.124 TRUE 3.29
"Vcard" "LR999943.1" "21399" 1021034 1.124 TRUE 3.3
"Vcard" "LR999943.1" "21405" 1029249 1.124 TRUE 3.31
"Vcard" "LR999943.1" "21412" 1299679 1.124 TRUE 3.36
"Vcard" "LR999943.1" "21647" 3245861 10.701 TRUE 2.72
"Vcard" "LR999943.1" "21664" 3272659 9.577 TRUE 2.75
"Vcard" "LR999943.1" "21665" 3798853 10.701 TRUE 2.54
"Vcard" "LR999943.1" "21698" 4129817 12.974 TRUE 2.52
"Vcard" "LR999943.1" "21725" 4320037 12.974 TRUE 2.51
"Vcard" "LR999943.1" "21741" 4362724 12.974 TRUE 2.43
"Vcard" "LR999943.1" "21764" 4363212 12.974 TRUE 2.43
"Vcard" "LR999943.1" "21774" 4470673 12.974 TRUE 2.13
"Vcard" "LR999943.1" "21793" 4787220 14.098 TRUE 1.85
"Vcard" "LR999943.1" "21803" 4908148 14.098 TRUE 1.8
"Vcard" "LR999943.1" "21823" 5340055 15.222 TRUE 1.95
"Vcard" "LR999943.1" "21829" 5394830 14.098 TRUE 1.89
"Vcard" "LR999943.1" "21840" 5708544 15.222 TRUE 2.92
"Vcard" "LR999943.1" "21888" 6683387 19.876 TRUE 4.9
"Vcard" "LR999943.1" "21897" 6822613 19.876 TRUE 5.8
"Vcard" "LR999943.1" "21903" 6968417 19.876 TRUE 5.72
"Vcard" "LR999943.1" "21919" 7273559 22.149 TRUE 5.52
"Vcard" "LR999943.1" "21925" 7322473 22.149 TRUE 5.39
"Vcard" "LR999943.1" "21930" 7342540 22.149 TRUE 5.31
"Vcard" "LR999943.1" "21952" 7541856 25.599 TRUE 5.22
"Vcard" "LR999943.1" "21971" 7797663 26.722 TRUE 4.77
"Vcard" "LR999943.1" "21980" 7813318 26.722 TRUE 4.7
"Vcard" "LR999943.1" "22031" 8229856 26.722 TRUE 3.16
"Vcard" "LR999943.1" "22037" 8279359 26.722 TRUE 3.22
"Vcard" "LR999943.1" "22049" 8343615 26.722 TRUE 3.42
"Vcard" "LR999943.1" "22103" 9012231 28.996 TRUE 3.98
"Vcard" "LR999943.1" "22137" 9086898 30.119 TRUE 3.68
"Vcard" "LR999943.1" "22141" 9350701 32.392 TRUE 3.84
"Vcard" "LR999943.1" "22216" 9865927 33.516 TRUE 3.28
"Vcard" "LR999943.1" "22229" 9893890 33.516 TRUE 3.15
"Vcard" "LR999943.1" "22252" 10497845 34.64 TRUE 2.42
"Vcard" "LR999943.1" "22295" 11397635 35.763 TRUE 4.05
"Vcard" "LR999943.1" "22323" 11566896 36.887 TRUE 5.15
"Vcard" "LR999943.1" "22347" 11792642 38.011 TRUE 4.46
"Vcard" "LR999943.1" "22361" 12339841 39.134 TRUE 4.75
"Vcard" "LR999943.1" "22416" 12936427 48.921 TRUE 5.31
"Vcard" "LR999943.1" "22445" 13149523 50.045 TRUE NA
"Vcard" "LR999944.1" "22537" 2793268 0 TRUE NA
"Vcard" "LR999944.1" "22564" 3227948 0 TRUE 2.45
"Vcard" "LR999944.1" "22629" 3919099 3.45 TRUE 2.46
"Vcard" "LR999944.1" "22660" 4436657 3.45 TRUE 2.46
"Vcard" "LR999944.1" "22707" 5522474 5.723 TRUE 2.6
"Vcard" "LR999944.1" "22723" 5666136 6.846 TRUE 2.83
"Vcard" "LR999944.1" "22732" 5894513 7.97 TRUE 2.81
"Vcard" "LR999944.1" "22794" 7322595 11.42 TRUE 0
"Vcard" "LR999944.1" "22812" 7395391 11.42 TRUE 0
"Vcard" "LR999944.1" "22833" 7537987 11.42 TRUE 0
"Vcard" "LR999944.1" "22855" 7667446 11.42 TRUE 0
"Vcard" "LR999944.1" "22896" 7894030 11.42 TRUE 2.02
"Vcard" "LR999944.1" "22900" 7921449 11.42 TRUE 2.13
"Vcard" "LR999944.1" "22906" 7943880 11.42 TRUE 2.2
"Vcard" "LR999944.1" "22920" 8120148 12.543 TRUE 2.57
"Vcard" "LR999944.1" "22928" 8122315 12.543 TRUE 2.58
"Vcard" "LR999944.1" "23001" 8925606 23.244 TRUE 7.99
"Vcard" "LR999944.1" "23008" 8983270 20.997 TRUE 3.47
"Vcard" "LR999944.1" "23028" 9135365 23.244 TRUE 6.62
"Vcard" "LR999944.1" "23050" 9144082 22.121 TRUE 6.64
"Vcard" "LR999944.1" "23140" 9783241 27.899 TRUE 6.62
"Vcard" "LR999944.1" "23174" 9788658 27.899 TRUE 6.61
"Vcard" "LR999944.1" "23181" 9872987 27.899 TRUE 6.47
"Vcard" "LR999944.1" "23185" 9935423 27.899 TRUE 6.38
"Vcard" "LR999944.1" "23200" 10054763 29.023 TRUE 5.14
"Vcard" "LR999944.1" "23250" 10985596 32.472 TRUE 4.41
"Vcard" "LR999944.1" "23282" 11401675 34.745 TRUE 5.6
"Vcard" "LR999944.1" "23317" 11952428 37.018 TRUE 5.77
"Vcard" "LR999944.1" "23326" 12262895 40.468 TRUE 5.79
"Vcard" "LR999944.1" "23332" 12408323 40.468 TRUE 5.8
"Vcard" "LR999944.1" "23347" 12604840 41.592 TRUE NA
"Vcard" "LR999945.1" "23393" 400537 0 TRUE NA
"Vcard" "LR999945.1" "23409" 402949 2.274 TRUE 5.09
"Vcard" "LR999945.1" "23420" 490781 3.397 TRUE 5.08
"Vcard" "LR999945.1" "23473" 1248493 8.052 TRUE 5.01
"Vcard" "LR999945.1" "23476" 1279704 8.052 TRUE 5
"Vcard" "LR999945.1" "23502" 1468061 8.052 TRUE 4.96
"Vcard" "LR999945.1" "23516" 1593521 8.052 TRUE 5
"Vcard" "LR999945.1" "23529" 1613226 8.052 TRUE 4.9
"Vcard" "LR999945.1" "23547" 1971432 11.448 TRUE 4.44
"Vcard" "LR999945.1" "23572" 2170300 10.325 TRUE 4.27
"Vcard" "LR999945.1" "23579" 2173228 10.325 TRUE 4.27
"Vcard" "LR999945.1" "23581" 2307908 10.325 TRUE 5.67
"Vcard" "LR999945.1" "23716" 3683675 28.86 TRUE 9.31
"Vcard" "LR999945.1" "23737" 3965734 25.464 TRUE 6.66
"Vcard" "LR999945.1" "23740" 3981462 27.737 TRUE 6.63
"Vcard" "LR999945.1" "23750" 4050465 27.737 TRUE 6.76
"Vcard" "LR999945.1" "23758" 4083848 27.737 TRUE 6.5
"Vcard" "LR999945.1" "23789" 4318512 28.86 TRUE 6.49
"Vcard" "LR999945.1" "23806" 4425613 32.31 TRUE 5.99
"Vcard" "LR999945.1" "23820" 4519580 33.434 TRUE 6.57
"Vcard" "LR999945.1" "23837" 4631370 33.434 TRUE 6.43
"Vcard" "LR999945.1" "23845" 4694065 33.434 TRUE 5.61
"Vcard" "LR999945.1" "23872" 5343167 33.434 TRUE 2.88
"Vcard" "LR999945.1" "23893" 5454204 35.707 TRUE 3.21
"Vcard" "LR999945.1" "23899" 5727972 35.707 TRUE 4.11
"Vcard" "LR999945.1" "23928" 5755530 35.707 TRUE 4
"Vcard" "LR999945.1" "24000" 6402209 40.361 TRUE 4.3
"Vcard" "LR999945.1" "24052" 6969919 41.485 TRUE 3.48
"Vcard" "LR999945.1" "24053" 6970220 41.485 TRUE 3.48
"Vcard" "LR999945.1" "24063" 7304575 42.609 TRUE 3.38
"Vcard" "LR999945.1" "24072" 7304921 42.609 TRUE 3.38
"Vcard" "LR999945.1" "24088" 8019958 43.732 TRUE 2.73
"Vcard" "LR999945.1" "24113" 8311749 43.732 TRUE 2.53
"Vcard" "LR999945.1" "24145" 8896203 48.387 TRUE 2.63
"Vcard" "LR999945.1" "24195" 9978894 48.387 TRUE 3.12
"Vcard" "LR999945.1" "24221" 10434367 48.387 TRUE 3.89
"Vcard" "LR999945.1" "24264" 10731752 51.836 TRUE 3.38
"Vcard" "LR999945.1" "24267" 10914750 52.96 TRUE 4.45
"Vcard" "LR999945.1" "24275" 11013118 52.96 TRUE 4.11
"Vcard" "LR999945.1" "24281" 11071865 52.96 TRUE 3.65
"Vcard" "LR999945.1" "24285" 11084823 52.96 TRUE 3.94
"Vcard" "LR999945.1" "24294" 11311389 54.084 TRUE 3.67
"Vcard" "LR999945.1" "24309" 11364988 56.357 TRUE 3.61
"Vcard" "LR999945.1" "24363" 12071504 56.357 TRUE 3.45
"Vcard" "LR999945.1" "24388" 12439273 57.48 TRUE 3.41
"Vcard" "LR999945.1" "24393" 12611624 57.48 TRUE 3.24
"Vcard" "LR999945.1" "24430" 12762381 58.604 TRUE NA
"Vcard" "LR999946.1" "24453" 345845 0 TRUE NA
"Vcard" "LR999946.1" "24462" 470152 1.124 TRUE 5.04
"Vcard" "LR999946.1" "24476" 481111 0 TRUE 5.04
"Vcard" "LR999946.1" "24503" 1281504 4.573 TRUE 5.09
"Vcard" "LR999946.1" "24510" 1441480 4.573 TRUE 5.11
"Vcard" "LR999946.1" "24571" 2640513 11.728 TRUE 6.4
"Vcard" "LR999946.1" "24589" 3472204 15.178 TRUE 8.53
"Vcard" "LR999946.1" "24649" 4030132 23.632 TRUE 7.57
"Vcard" "LR999946.1" "24667" 4446895 27.081 TRUE 7.02
"Vcard" "LR999946.1" "24704" 5018689 29.355 TRUE 4.68
"Vcard" "LR999946.1" "24710" 5185796 30.478 TRUE 4.31
"Vcard" "LR999946.1" "24723" 5397946 30.478 TRUE 4.48
"Vcard" "LR999946.1" "24731" 5502712 31.602 TRUE 4.64
"Vcard" "LR999946.1" "24768" 6224202 35.051 TRUE 4.55
"Vcard" "LR999946.1" "24783" 6224720 35.051 TRUE 4.55
"Vcard" "LR999946.1" "24794" 6466548 36.175 TRUE 2.95
"Vcard" "LR999946.1" "24805" 6474228 36.175 TRUE 2.89
"Vcard" "LR999946.1" "24846" 6878028 37.299 TRUE 0.81
"Vcard" "LR999946.1" "24878" 7384977 36.175 TRUE -0.58
"Vcard" "LR999946.1" "24929" 7915175 36.175 TRUE 1.23
"Vcard" "LR999946.1" "24944" 8106053 36.175 TRUE 1.76
"Vcard" "LR999946.1" "24970" 8402390 37.299 TRUE 2.71
"Vcard" "LR999946.1" "24974" 8411966 37.299 TRUE 2.73
"Vcard" "LR999946.1" "24996" 8498118 37.299 TRUE 2.91
"Vcard" "LR999946.1" "25023" 8918164 38.422 TRUE 3.49
"Vcard" "LR999946.1" "25031" 9017302 39.546 TRUE 3.48
"Vcard" "LR999946.1" "25051" 9131947 39.546 TRUE 3.16
"Vcard" "LR999946.1" "25054" 9175319 39.546 TRUE 3
"Vcard" "LR999946.1" "25088" 9292832 39.546 TRUE 2.78
"Vcard" "LR999946.1" "25098" 9359398 40.67 TRUE 2.73
"Vcard" "LR999946.1" "25137" 9652662 40.67 TRUE 2.63
"Vcard" "LR999946.1" "25245" 11746948 53.235 TRUE 4.76
"Vcard" "LR999946.1" "25352" 12451368 54.359 TRUE NA
"Vcard" "LR999947.1" "25430" 929103 0 TRUE NA
"Vcard" "LR999947.1" "25435" 1053154 0 TRUE 7.92
"Vcard" "LR999947.1" "25446" 1282465 1.124 TRUE 8.08
"Vcard" "LR999947.1" "25461" 1315638 1.124 TRUE 8.1
"Vcard" "LR999947.1" "25522" 2305041 10.911 TRUE 6.89
"Vcard" "LR999947.1" "25558" 2871269 13.184 TRUE 3.19
"Vcard" "LR999947.1" "25576" 2994940 13.184 TRUE 3.13
"Vcard" "LR999947.1" "25595" 3644804 15.457 TRUE 3.39
"Vcard" "LR999947.1" "25609" 3862461 15.457 TRUE 3.46
"Vcard" "LR999947.1" "25618" 3979804 16.581 TRUE 2.98
"Vcard" "LR999947.1" "25632" 4196320 17.704 TRUE 2.64
"Vcard" "LR999947.1" "25668" 4612287 17.704 TRUE 1.95
"Vcard" "LR999947.1" "25702" 5232780 18.828 TRUE 1.67
"Vcard" "LR999947.1" "25728" 5829066 19.952 TRUE 7.69
"Vcard" "LR999947.1" "25762" 6584999 29.739 TRUE 8.65
"Vcard" "LR999947.1" "25775" 6718906 30.863 TRUE 6.87
"Vcard" "LR999947.1" "25807" 7090698 33.136 TRUE 2.73
"Vcard" "LR999947.1" "25841" 7554262 33.136 TRUE 2.1
"Vcard" "LR999947.1" "25858" 7795319 33.136 TRUE 1.49
"Vcard" "LR999947.1" "25902" 8050946 34.259 TRUE 3.6
"Vcard" "LR999947.1" "25957" 8883478 38.914 TRUE 4.44
"Vcard" "LR999947.1" "26070" 10267793 43.568 TRUE 3.79
"Vcard" "LR999947.1" "26104" 10733872 44.692 TRUE 3.87
"Vcard" "LR999947.1" "26179" 11612360 49.347 TRUE NA
"Vcard" "LR999948.1" "26314" 1511977 0 TRUE NA
"Vcard" "LR999948.1" "26369" 2674588 8.454 TRUE 5.92
"Vcard" "LR999948.1" "26441" 3255118 11.903 TRUE 5
"Vcard" "LR999948.1" "26451" 3408269 11.903 TRUE 4.82
"Vcard" "LR999948.1" "26497" 3986110 15.353 TRUE 0.87
"Vcard" "LR999948.1" "26526" 4110927 15.353 TRUE 0
"Vcard" "LR999948.1" "26545" 4304085 15.353 TRUE 0
"Vcard" "LR999948.1" "26557" 4403515 15.353 TRUE 0
"Vcard" "LR999948.1" "26570" 4640026 15.353 TRUE 3.23
"Vcard" "LR999948.1" "26589" 4933707 17.626 TRUE 3.9
"Vcard" "LR999948.1" "26633" 5872303 23.515 TRUE 3.28
"Vcard" "LR999948.1" "26638" 6015306 24.639 TRUE 3.03
"Vcard" "LR999948.1" "26659" 6614868 25.763 TRUE 3.49
"Vcard" "LR999948.1" "26680" 6823836 26.886 TRUE 7.73
"Vcard" "LR999948.1" "26699" 6825686 26.886 TRUE 7.75
"Vcard" "LR999948.1" "26728" 7346258 31.433 TRUE 5.52
"Vcard" "LR999948.1" "26761" 7686305 31.433 TRUE 0.64
"Vcard" "LR999948.1" "26773" 8117626 31.433 TRUE 0
"Vcard" "LR999948.1" "26818" 8648665 31.433 TRUE 2.65
"Vcard" "LR999948.1" "26850" 8689953 29.159 FALSE 3.08
"Vcard" "LR999948.1" "26902" 9842346 38.588 TRUE 6.55
"Vcard" "LR999948.1" "26928" 10438257 45.743 TRUE NA
"Vcard" "LR999949.1" "26976" 640727 0 TRUE NA
"Vcard" "LR999949.1" "27024" 1075423 1.124 TRUE 3.87
"Vcard" "LR999949.1" "27095" 2098998 5.778 TRUE 2.83
"Vcard" "LR999949.1" "27138" 2497930 6.902 TRUE 3.25
"Vcard" "LR999949.1" "27159" 2843240 8.025 TRUE 4.85
"Vcard" "LR999949.1" "27186" 2896549 9.149 TRUE 4.97
"Vcard" "LR999949.1" "27224" 3551026 9.149 TRUE 0.78
"Vcard" "LR999949.1" "27286" 4915596 16.304 TRUE 0
"Vcard" "LR999949.1" "27314" 5233578 16.304 TRUE 12.4
"Vcard" "LR999949.1" "27317" 5283888 16.304 TRUE 14.31
"Vcard" "LR999949.1" "27327" 5487488 19.754 TRUE 16.76
"Vcard" "LR999949.1" "27340" 5760167 19.754 TRUE 1.2
"Vcard" "LR999949.1" "27347" 6175835 22.027 TRUE 3.59
"Vcard" "LR999949.1" "27364" 6393758 22.027 TRUE 3.23
"Vcard" "LR999949.1" "27426" 7502966 25.477 TRUE NA
"Vcard" "LR999950.1" "27627" 216038 1.124 TRUE NA
"Vcard" "LR999950.1" "27640" 438916 1.124 TRUE 4.63
"Vcard" "LR999950.1" "27650" 494564 0 TRUE 4.64
"Vcard" "LR999950.1" "27659" 1288591 2.247 TRUE 4.69
"Vcard" "LR999950.1" "27669" 1579421 6.902 TRUE 5.48
"Vcard" "LR999950.1" "27690" 1970930 8.025 TRUE 6.82
"Vcard" "LR999950.1" "27740" 2193180 9.149 TRUE 6.68
"Vcard" "LR999950.1" "27759" 2360914 9.149 TRUE 6.32
"Vcard" "LR999950.1" "27793" 2813946 15.038 TRUE 5.64
"Vcard" "LR999950.1" "27800" 2888148 15.038 TRUE 6.14
"Vcard" "LR999950.1" "27838" 3315239 15.038 TRUE 6.09
"Vcard" "LR999950.1" "27851" 3365273 15.038 TRUE 5.86
"Vcard" "LR999950.1" "27854" 3591597 17.311 TRUE 8.78
"Vcard" "LR999950.1" "27881" 3754422 18.435 TRUE 11.29
"Vcard" "LR999950.1" "27882" 3754748 18.435 TRUE 11.15
"Vcard" "LR999950.1" "27887" 3765942 18.435 TRUE 11.23
"Vcard" "LR999950.1" "27898" 3837268 25.448 TRUE 10.7
"Vcard" "LR999950.1" "27936" 4234672 25.448 TRUE 9.7
"Vcard" "LR999950.1" "27962" 4338942 24.324 TRUE 9.24
"Vcard" "LR999950.1" "27974" 4654161 28.897 TRUE 4.65
"Vcard" "LR999950.1" "28032" 4894351 30.021 TRUE 5.85
"Vcard" "LR999950.1" "28050" 5258251 30.021 TRUE 3.22
"Vcard" "LR999950.1" "28067" 5536430 31.145 TRUE 3.37
"Vcard" "LR999950.1" "28142" 6345241 33.418 TRUE 7.25
"Vcard" "LR999950.1" "28153" 6432427 33.418 TRUE 6.6
"Vcard" "LR999950.1" "28201" 6913257 38.072 TRUE 9.25
"Vcard" "LR999950.1" "28259" 7142039 42.727 TRUE 8.63
"Vcard" "LR999950.1" "28267" 7250141 42.727 TRUE 8.87
"Vcard" "LR999950.1" "28273" 7368085 43.85 TRUE 8.54
"Vcard" "LR999950.1" "28299" 7401498 43.85 TRUE 8.68
"Vcard" "LR999950.1" "28318" 7438847 43.85 TRUE 8.25
"Vcard" "LR999950.1" "28345" 7881357 46.124 TRUE 6.32
"Vcard" "LR999950.1" "28373" 8604652 51.902 TRUE 3.26
"Vcard" "LR999950.1" "28397" 8707854 51.902 TRUE 3.02
"Vcard" "LR999950.1" "28409" 8977687 50.778 TRUE 2.97
"Vcard" "LR999950.1" "28425" 9027067 50.778 TRUE 2.78
"Vcard" "LR999950.1" "28443" 9205097 51.902 TRUE 2.74
"Vcard" "LR999950.1" "28448" 9228001 51.902 TRUE 2.72
"Vcard" "LR999950.1" "28455" 9290400 53.025 TRUE 2.7
